,Abstract,Task 1
34610,Several approaches use videos but omit the details about how to produce them.,BACKGROUND/OBJECTIVES
34611,Software professionals lack knowledge on how to communicate visually with videos since they are not directors.,BACKGROUND/OBJECTIVES
34613,The discipline of video production provides numerous generic guidelines that represent best practices on how to produce a good video with specific characteristics.,BACKGROUND
34619,"The ""Smart City"" (SC) concept revolves around the idea of embodying cutting-edge ICT solutions in the very fabric of future cities, in order to offer new and better services to citizens while lowering the city management costs, both in monetary, social, and environmental terms.",BACKGROUND
34620,"In this framework, communication technologies are perceived as subservient to the SC services, providing the means to collect and process the data needed to make the services function.",BACKGROUND
34648,Evolutionary algorithms based on modeling the statistical dependencies (interactions) between the variables have been proposed to solve a wide range of complex problems.,BACKGROUND
34649,These algorithms learn and sample probabilistic graphical models able to encode and exploit the regularities of the problem.,BACKGROUND
34651,MOEA/D is a decomposition based evolutionary algorithm that decomposes a multi-objective optimization problem (MOP) in a number of scalar single-objective subproblems and optimizes them in a collaborative manner.,BACKGROUND
34652,MOEA/D framework has been widely used to solve several MOPs.,BACKGROUND
34657,The variance component tests used in genomewide association studies of thousands of individuals become computationally exhaustive when multiple traits are analysed in the context of omics studies.,BACKGROUND/OBJECTIVES
34661,"Diabetes is a major public health problem in the United States, affecting roughly 30 million people.",BACKGROUND
34662,"Diabetes complications, along with the mental health comorbidities that often co-occur with them, are major drivers of high healthcare costs, poor outcomes, and reduced treatment adherence in diabetes.",BACKGROUND
34678,"Robust estimators, like the median of a point set, are important for data analysis in the presence of outliers.",BACKGROUND
34680,"That is, each point in a data set has a discrete probability distribution describing its location.",BACKGROUND
34697,"In the context of Noisy Multi-Objective Optimization, dealing with uncertainties requires the decision maker to define some preferences about how to handle them, through some statistics (e.g., mean, median) to be used to evaluate the qualities of the solutions, and define the corresponding Pareto set.",BACKGROUND
34698,"Approximating these statistics requires repeated samplings of the population, drastically increasing the overall computational cost.",BACKGROUND
34708,"Egocentric spatial memory (ESM) defines a memory system with encoding, storing, recognizing and recalling the spatial information about the environment from an egocentric perspective.",BACKGROUND
34715,Kernel methods are among the most popular techniques in machine learning.,BACKGROUND
34716,From a frequentist/discriminative perspective they play a central role in regularization theory as they provide a natural choice for the hypotheses space and the regularization functional through the notion of reproducing kernel Hilbert spaces.,BACKGROUND
34717,"From a Bayesian/generative perspective they are the key in the context of Gaussian processes, where the kernel function is also known as the covariance function.",BACKGROUND
34718,"Traditionally, kernel methods have been used in supervised learning problem with scalar outputs and indeed there has been a considerable amount of work devoted to designing and learning kernels.",BACKGROUND
34719,"More recently there has been an increasing interest in methods that deal with multiple outputs, motivated partly by frameworks like multitask learning.",BACKGROUND
34722,"In particular, the polar of a tropical polyhedral cone represents the set of linear inequalities that its elements satisfy.",BACKGROUND
34727,"Mathematical theorems are human knowledge able to be accumulated in the form of symbolic representation, and proving theorems has been considered intelligent behavior.",BACKGROUND
34728,"Based on the BHK interpretation and the Curry-Howard isomorphism, proof assistants, software capable of interacting with human for constructing formal proofs, have been developed in the past several decades.",BACKGROUND
34729,"Since proofs can be considered and expressed as programs, proof assistants simplify and verify a proof by computationally evaluating the program corresponding to the proof.",BACKGROUND
34730,"Thanks to the transformation from logic to computation, it is now possible to generate or search for formal proofs directly in the realm of computation.",BACKGROUND
34731,"Evolutionary algorithms, known to be flexible and versatile, have been successfully applied to handle a variety of scientific and engineering problems in numerous disciplines for also several decades.",BACKGROUND
34745,Energy storage systems (EES) are expected to be an indispensable resource for mitigating the effects on networks of high penetrations of distributed generation in the near future.,BACKGROUND
34752,"This improves the 50% result of Hart and Nisan (2017, originally circulated in 2012).",BACKGROUND
34756,"Moreover, true human actions and their integration with sensing/actuation platforms remains unknown to the decision maker tasked with improving operational efficiency.",BACKGROUND
34763,Earthquake signal detection is at the core of observational seismology.,BACKGROUND
34764,"A good detection algorithm should be sensitive to small and weak events with a variety of waveform shapes, robust to background noise and non-earthquake signals, and efficient for processing large data volumes.",BACKGROUND
34775,Multi-view image-based rendering consists in generating a novel view of a scene from a set of source views.,BACKGROUND
34776,"In general, this works by first doing a coarse 3D reconstruction of the scene, and then using this reconstruction to establish correspondences between source and target views, followed by blending the warped views to get the final image.",BACKGROUND
34777,"Unfortunately, discontinuities in the blending weights, due to scene geometry or camera placement, result in artifacts in the target view.",BACKGROUND
34781,The U.S Government has been the target for cyber-attacks from all over the world.,BACKGROUND
34782,"Just recently, former President Obama accused the Russian government of the leaking emails to Wikileaks and declared that the U.S. might be forced to respond.",BACKGROUND
34784,"Insider threats have been the cause of other sensitive information leaks too, including the infamous Edward Snowden incident.",BACKGROUND
34785,Most of the recent leaks were in the form of text.,BACKGROUND
34786,"Due to the nature of text data, security classifications are assigned manually.",BACKGROUND
34787,"In an adversarial environment, insiders can leak texts through E-mail, printers, or any untrusted channels.",BACKGROUND
34791,"In conversational speech, the acoustic signal provides cues that help listeners disambiguate difficult parses.",BACKGROUND
34796,Spectral radius is the principal eigenvalue of the adjacency matrix of a network graph and spectral radius ratio for node degree is the ratio of the spectral radius and the average node degree.,BACKGROUND
34799,"End-to-end networks trained for task-oriented dialog, such as for recommending restaurants to a user, suffer from out-of-vocabulary (OOV) problem -- the entities in the Knowledge Base (KB) may not be seen by the network at training time, making it hard to use them in dialog.",BACKGROUND
34804,"Currently, various hardware and software companies are developing augmented reality devices, most prominently Microsoft with its Hololens.",BACKGROUND/OBJECTIVES
34805,"Besides gaming, such devices can be used for serious pervasive applications, like interactive mobile simulations to support engineers in the field.",BACKGROUND/OBJECTIVES
34812,Data mining practitioners are facing challenges from data with network structure.,BACKGROUND/OBJECTIVES
34814,Each instance is associated with a global state which indicates the occurrence of an event.,BACKGROUND
34826,"Nowadays there exist some core problems that have not been fully realized by the researchers in automatic driving, such as the optimal way to control the multi-target objective functions of energy saving, safe driving, headway distance control and comfort driving, as well as the resolvability of the networks that automatic driving relied on and the high-performance chips like GPU on the complex driving environments.",BACKGROUND
34830,"Previous approaches to model and analyze facial expression analysis use three different techniques: facial action units, geometric features and graph based modelling.",BACKGROUND
34837,"The electro-optical (EO) sensor considered here is a video camera that operates in the visible or the infrared spectra, which conventionally complement radar and sonar and have demonstrated effectiveness for situational awareness at sea has demonstrated its effectiveness over the last few years.",BACKGROUND
34847,In this paper we extend the classical notion of strong and weak backdoor sets for SAT and CSP by allowing that different instantiations of the backdoor variables result in instances that belong to different base classes; the union of the base classes forms a heterogeneous base class.,BACKGROUND/OBJECTIVES
34850,We present a novel cross-view classification algorithm where the gallery and probe data come from different views.,BACKGROUND
34851,A popular approach to tackle this problem is the multi-view subspace learning (MvSL) that aims to learn a latent subspace shared by multi-view data.,BACKGROUND
34852,"Despite promising results obtained on some applications, the performance of existing methods deteriorates dramatically when the multi-view data is sampled from nonlinear manifolds or suffers from heavy outliers.",BACKGROUND/OBJECTIVES
34858,Deep learning is a fast-growing machine learning approach to perceive and understand large amounts of data.,BACKGROUND
34864,Depth from focus (DFF) is one of the classical ill-posed inverse problems in computer vision.,BACKGROUND
34865,Most approaches recover the depth at each pixel based on the focal setting which exhibits maximal sharpness.,BACKGROUND/OBJECTIVES
34866,"Yet, it is not obvious how to reliably estimate the sharpness level, particularly in low-textured areas.",BACKGROUND
34868,One of the main challenges we face is the hunger for data of deep neural networks.,BACKGROUND
34874,"In light of the tremendous amount of data produced by social media, a large body of research have revisited the relevance estimation of the users' generated content.",BACKGROUND
34875,Most of the studies have stressed the multidimensional nature of relevance and proved the effectiveness of combining the different criteria that it embodies.,BACKGROUND
34876,Traditional relevance estimates combination methods are often based on linear combination schemes.,BACKGROUND
34877,"However, despite being effective, those aggregation mechanisms are not effective in real-life applications since they heavily rely on the non-realistic independence property of the relevance dimensions.",BACKGROUND
34882,According to E.T.,BACKGROUND
34883,Jaynes and E.P.,BACKGROUND
34884,"Wigner, entropy is an anthropomorphic concept in the sense that in a physical system correspond many thermodynamic systems.",BACKGROUND
34885,The physical system can be examined from many points of view each time examining different variables and calculating entropy differently.,BACKGROUND
34889,The paper focuses on the problem of vision-based obstacle detection and tracking for unmanned aerial vehicle navigation.,BACKGROUND
34899,Recent captioning models are limited in their ability to scale and describe concepts unseen in paired image-text corpora.,BACKGROUND
34906,A package is a collection of tuples that individually satisfy base constraints and collectively satisfy global constraints.,BACKGROUND
34907,"The need for package support arises in a variety of scenarios: For example, in the creation of meal plans, users are not only interested in the nutritional content of individual meals (base constraints), but also care to specify daily consumption limits and control the balance of the entire plan (global constraints).",BACKGROUND
34912,"Due to the large gap and severe deformation between the frontal view and bird view, generating a bird view image from a single frontal view is challenging.",BACKGROUND
34918,"Using different methods for laying out a graph can lead to very different visual appearances, with which the viewer perceives different information.",BACKGROUND
34919,"Selecting a ""good"" layout method is thus important for visualizing a graph.",BACKGROUND
34920,The selection can be highly subjective and dependent on the given task.,BACKGROUND
34921,A common approach to selecting a good layout is to use aesthetic criteria and visual inspection.,BACKGROUND
34922,"However, fully calculating various layouts and their associated aesthetic metrics is computationally expensive.",BACKGROUND
34929,"Estimating the Worst-Case Execution Time (WCET) of an application is an essential task in the context of developing real-time or safety-critical software, but it is also a complex and error-prone process.",BACKGROUND
34930,"Conventional approaches require at least some manual inputs from the user, such as loop bounds and infeasible path information, which are hard to obtain and can lead to unsafe results if they are incorrect.",BACKGROUND
34931,"This is aggravated by the lack of a comprehensive explanation of the WCET estimate, i.e., a specific trace showing how WCET was reached.",BACKGROUND
34932,It is therefore hard to spot incorrect inputs and hard to improve the worst-case timing of the application.,BACKGROUND
34933,"Meanwhile, modern processors have reached a complexity that refutes analysis and puts more and more burden on the practitioner.",BACKGROUND
34939,"In visual recognition, the key to the performance improvement of ResNet is the success in establishing the stack of deep sequential convolutional layers using identical mapping by a shortcut connection.",BACKGROUND
34940,It results in multiple paths of data flow under a network and the paths are merged with the equal weights.,BACKGROUND
34948,"In this paper, we propose a robust visual tracking method which exploits the relationships of targets in adjacent frames using patchwise joint sparse representation.",BACKGROUND/OBJECTIVES
34955,Re-speaking is a mechanism for obtaining high quality subtitles for use in live broadcast and other public events.,BACKGROUND
34956,"Because it relies on humans performing the actual re-speaking, the task of estimating the quality of the results is non-trivial.",BACKGROUND
34957,"Most organisations rely on humans to perform the actual quality assessment, but purely automatic methods have been developed for other similar problems, like Machine Translation.",BACKGROUND
34960,"While recent advances in deep reinforcement learning have allowed autonomous learning agents to succeed at a variety of complex tasks, existing algorithms generally require a lot of training data.",BACKGROUND
34961,One way to increase the speed at which agents are able to learn to perform tasks is by leveraging the input of human trainers.,BACKGROUND
34962,"Although such input can take many forms, real-time, scalar-valued feedback is especially useful in situations where it proves difficult or impossible for humans to provide expert demonstrations.",BACKGROUND
34963,"Previous approaches have shown the usefulness of human input provided in this fashion (e.g., the TAMER framework), but they have thus far not considered high-dimensional state spaces or employed the use of deep learning.",BACKGROUND/OBJECTIVES
34966,The abstraction tasks are challenging for multi- modal sequences as they require a deeper semantic understanding and a novel text generation for the data.,BACKGROUND
34967,"Although the recurrent neural networks (RNN) can be used to model the context of the time-sequences, in most cases the long-term dependencies of multi-modal data make the back-propagation through time training of RNN tend to vanish in the time domain.",BACKGROUND
34968,"Recently, inspired from Multiple Time-scale Recurrent Neural Network (MTRNN), an extension of Gated Recurrent Unit (GRU), called Multiple Time-scale Gated Recurrent Unit (MTGRU), has been proposed to learn the long-term dependencies in natural language processing.",BACKGROUND
34969,Particularly it is also able to accomplish the abstraction task for paragraphs given that the time constants are well defined.,BACKGROUND
34977,Logic programs with aggregates (LPA) are one of the major linguistic extensions to Logic Programming (LP).,BACKGROUND
34988,Increasing data traffic demands over wireless spectrum have necessitated spectrum sharing and coexistence between heterogeneous systems such as radar and cellular communications systems.,BACKGROUND
34997,"Scientists are attempting to use models of ever increasing complexity, especially in medicine, where gene-based diseases such as cancer require better modeling of cell regulation.",BACKGROUND
34998,Complex models suffer from uncertainty and experiments are needed to reduce this uncertainty.,BACKGROUND
34999,Because experiments can be costly and time-consuming it is desirable to determine experiments providing the most useful information.,BACKGROUND
35000,"If a sequence of experiments is to be performed, experimental design is needed to determine the order.",BACKGROUND
35001,"A classical approach is to maximally reduce the overall uncertainty in the model, meaning maximal entropy reduction.",BACKGROUND
35002,"A recently proposed method takes into account both model uncertainty and the translational objective, for instance, optimal structural intervention in gene regulatory networks, where the aim is to alter the regulatory logic to maximally reduce the long-run likelihood of being in a cancerous state.",BACKGROUND
35003,The mean objective cost of uncertainty (MOCU) quantifies uncertainty based on the degree to which model uncertainty affects the objective.,BACKGROUND
35004,Experimental design involves choosing the experiment that yields the greatest reduction in MOCU.,BACKGROUND
35007,We apply cross-lingual Latent Semantic Indexing to the Bilingual Document Alignment Task at WMT16.,BACKGROUND
35013,Modern computer threats are far more complicated than those seen in the past.,BACKGROUND
35014,"They are constantly evolving, altering their appearance, perpetually changing disguise.",BACKGROUND
35015,"Under such circumstances, detecting known threats, a fortiori zero-day attacks, requires new tools, which are able to capture the essence of their behavior, rather than some fixed signatures.",BACKGROUND
35021,"A Botnet is a logical network of compromised machines which are remotely controlled by an attacker using a C&C infrastructure, in order to perform malicious activities.",BACKGROUND
35025,Multi-label learning is concerned with the classification of data with multiple class labels.,BACKGROUND
35026,This is in contrast to the traditional classification problem where every data instance has a single label.,BACKGROUND
35027,"Due to the exponential size of output space, exploiting intrinsic information in feature and label spaces has been the major thrust of research in recent years and use of parametrization and embedding have been the prime focus.",BACKGROUND
35028,"Researchers have studied several aspects of embedding which include label embedding, input embedding, dimensionality reduction and feature selection.",BACKGROUND
35029,"These approaches differ from one another in their capability to capture other intrinsic properties such as label correlation, local invariance etc.",BACKGROUND
35041,Obesity treatment requires obese patients to record all food intakes per day.,BACKGROUND
35042,Computer vision has been introduced to estimate calories from food images.,BACKGROUND
35050,Zero automata are a probabilistic extension of parity automata on infinite trees.,BACKGROUND
35051,"The satisfiability of a certain probabilistic variant of mso, called tmso + zero, reduces to the emptiness problem for zero automata.",BACKGROUND
35055,Human communication typically has an underlying structure.,BACKGROUND
35056,"This is reflected in the fact that in many user generated videos, a starting point, ending, and certain objective steps between these two can be identified.",BACKGROUND
35062,"This paper studies the structure of a parabolic partial differential equation on graphs and digital n-dimensional manifolds, which are digital models of continuous n-manifolds.",BACKGROUND
35065,The detection and localization of a target from samples of its generated field is a problem of interest in a broad range of applications.,BACKGROUND
35072,"In the presence of background noise and interference, arrival times picked from a surface microseismic data set usually include a number of false picks which lead to uncertainty in location estimation.",BACKGROUND
35078,"Graph is a useful data structure to model various real life aspects like email communications, co-authorship among researchers, interactions among chemical compounds, and so on.",BACKGROUND
35079,Supporting such real life interactions produce a knowledge rich massive repository of data.,BACKGROUND
35085,"In many real world networks, a vertex is usually associated with a transaction database that comprehensively describes the behaviour of the vertex.",BACKGROUND
35086,"A typical example is the social network, where the behaviour of every user is depicted by a transaction database that stores his daily posted contents.",BACKGROUND
35087,"A transaction database is a set of transactions, where a transaction is a set of items.",BACKGROUND
35088,Every path of the network is a sequence of vertices that induces multiple sequences of transactions.,BACKGROUND
35089,The sequences of transactions induced by all of the paths in the network forms an extremely large sequence database.,BACKGROUND
35097,Parallel coordinate plots (PCPs) are among the most useful techniques for the visualization and exploration of high-dimensional data spaces.,BACKGROUND
35098,"They are especially useful for the representation of correlations among the dimensions, which identify relationships and interdependencies between variables.",BACKGROUND
35099,"However, within these high-dimensional spaces, PCPs face difficulties in displaying the correlation between combinations of dimensions and generally require additional display space as the number of dimensions increases.",BACKGROUND
35105,Recent renewed interest in optimizing and analyzing floating-point programs has lead to a diverse array of new tools for numerical programs.,BACKGROUND
35106,"These tools are often complementary, each focusing on a distinct aspect of numerical programming.",BACKGROUND
35107,"Building reliable floating point applications typically requires addressing several of these aspects, which makes easy composition essential.",BACKGROUND
35112,Visual representation is crucial for a visual tracking method's performances.,BACKGROUND
35113,"Conventionally, visual representations adopted in visual tracking rely on hand-crafted computer vision descriptors.",BACKGROUND
35114,These descriptors were developed generically without considering tracking-specific information.,BACKGROUND
35121,"To solve the text-based question and answering task that requires relational reasoning, it is necessary to memorize a large amount of information and find out the question relevant information from the memory.",BACKGROUND
35122,Most approaches were based on external memory and four components proposed by Memory Network.,BACKGROUND
35123,The distinctive component among them was the way of finding the necessary information and it contributes to the performance.,BACKGROUND
35124,"Recently, a simple but powerful neural network module for reasoning called Relation Network (RN) has been introduced.",BACKGROUND
35128,Many transformations in deep learning architectures are sparsely connected.,BACKGROUND
35129,"When such transformations cannot be designed by hand, they can be learned, even through plain backpropagation, for instance in attention mechanisms.",BACKGROUND
35130,"However, during learning, such sparse structures are often represented in a dense form, as we do not know beforehand which elements will eventually become non-zero.",BACKGROUND/OBJECTIVES
35136,Classification and clustering algorithms have been proved to be successful individually in different contexts.,BACKGROUND
35137,Both of them have their own advantages and limitations.,BACKGROUND
35138,"For instance, although classification algorithms are more powerful than clustering methods in predicting class labels of objects, they do not perform well when there is a lack of sufficient manually labeled reliable data.",BACKGROUND
35139,"On the other hand, although clustering algorithms do not produce label information for objects, they provide supplementary constraints (e.g., if two objects are clustered together, it is more likely that the same label is assigned to both of them) that one can leverage for label prediction of a set of unknown objects.",BACKGROUND
35148,"Given n red and n blue points in general position in the plane, it is well-known that there is a perfect matching formed by non-crossing line segments.",BACKGROUND
35151,"In practical applications of machine learning, it is often desirable to identify and abstain on examples where the model's predictions are likely to be incorrect.",BACKGROUND
35157,This improves a recent subexponential bound of Friedmann for this rule on these problems.,BACKGROUND/RESULTS
35158,The round-robin rule fixes a cyclical order of the variables and chooses the next pivot variable starting from the previously chosen variable and proceeding in the given circular order.,BACKGROUND
35159,It is perhaps the simplest example from the class of history-based pivot rules.,BACKGROUND
35165,The mood of a text and the intention of the writer can be reflected in the typeface.,BACKGROUND
35166,"However, in designing a typeface, it is difficult to keep the style of various characters consistent, especially for languages with lots of morphological variations such as Chinese.",BACKGROUND/OBJECTIVES
35198,Browsing privacy solutions face an uphill battle to deployment.,BACKGROUND
35199,"Many operate counter to the economic objectives of popular online services (e.g., by completely blocking ads) and do not provide enough incentive for users who may be subject to performance degradation for deploying them.",BACKGROUND
35210,"With the increasing availability of large databases of 3D CAD models, depth-based recognition methods can be trained on an uncountable number of synthetically rendered images.",BACKGROUND
35211,"However, discrepancies with the real data acquired from various depth sensors still noticeably impede progress.",BACKGROUND
35212,"Previous works adopted unsupervised approaches to generate more realistic depth data, but they all require real scans for training, even if unlabeled.",BACKGROUND
35213,"This still represents a strong requirement, especially when considering real-life/industrial settings where real training images are hard or impossible to acquire, but texture-less 3D models are available.",BACKGROUND
35218,"Over the past decade, the study of extrasolar planets has evolved rapidly from plain detection and identification to comprehensive categorization and characterization of exoplanet systems and their atmospheres.",BACKGROUND
35219,"Atmospheric retrieval, the inverse modeling technique used to determine an exoplanetary atmosphere's temperature structure and composition from an observed spectrum, is both time-consuming and compute-intensive, requiring complex algorithms that compare thousands to millions of atmospheric models to the observational data to find the most probable values and associated uncertainties for each model parameter.",BACKGROUND
35220,"For rocky, terrestrial planets, the retrieved atmospheric composition can give insight into the surface fluxes of gaseous species necessary to maintain the stability of that atmosphere, which may in turn provide insight into the geological and/or biological processes active on the planet.",BACKGROUND
35221,"These atmospheres contain many molecules, some of them biosignatures, spectral fingerprints indicative of biological activity, which will become observable with the next generation of telescopes.",BACKGROUND
35222,"Runtimes of traditional retrieval models scale with the number of model parameters, so as more molecular species are considered, runtimes can become prohibitively long.",BACKGROUND
35223,"Recent advances in machine learning (ML) and computer vision offer new ways to reduce the time to perform a retrieval by orders of magnitude, given a sufficient data set to train with.",BACKGROUND
35226,"For medical volume visualization, one of the most important tasks is to reveal clinically relevant details from the 3D scan (CT, MRI ...), e.g. the coronary arteries, without obscuring them with less significant parts.",BACKGROUND
35227,These volume datasets contain different materials which are difficult to extract and visualize with 1D transfer functions based solely on the attenuation coefficient.,BACKGROUND
35230,"This paper explains neural networks, and then presents an efficient way to speed up visualization process by semi-automatic transfer function generation.",BACKGROUND
35234,"Current artificial camouflage systems are either limited to static patterns, which are adapted for specific environments, or rely on back-projection, which depend on the viewer's point of view.",BACKGROUND
35240,"MSPEC is a graph generalization of a barrier coverage problem in a wireless sensor network: given a set of unit disks with centers in a rectangle, what is the minimum total amount by which we must shrink the disks to permit an intruder to cross the rectangle undetected, i.e. without entering any disc.",BACKGROUND
35241,This is a more sophisticated measure of barrier coverage than the minimum number of disks whose removal breaks the barrier.,BACKGROUND
35245,"In many problems of supervised tensor learning (STL), real world data such as face images or MRI scans are naturally represented as matrices, which are also called as second order tensors.",BACKGROUND
35246,"Most existing classifiers based on tensor representation, such as support tensor machine (STM) need to solve iteratively which occupy much time and may suffer from local minima.",BACKGROUND
35252,"Domain Name System (DNS), one of the important infrastructure in the Internet, was vulnerable to attacks, for the DNS designer didn't take security issues into consideration at the beginning.",BACKGROUND
35253,"The defects of DNS may lead to users' failure of access to the websites, what's worse, users might suffer a huge economic loss.",BACKGROUND
35259,"Anthropomimetic robots are robots that sense, behave, interact and feel like humans.",BACKGROUND
35260,"By this definition, anthropomimetic robots require human-like physical hardware and actuation, but also brain-like control and sensing.",BACKGROUND/OBJECTIVES
35261,The most self-evident realization to meet those requirements would be a human-like musculoskeletal robot with a brain-like neural controller.,BACKGROUND
35262,"While both musculoskeletal robotic hardware and neural control software have existed for decades, a scalable approach that could be used to build and control an anthropomimetic human-scale robot has not been demonstrated yet.",BACKGROUND/OBJECTIVES
35265,Vehicular Ad Hoc Networks (VANET) is a very promising research venue that can offers many useful and critical applications including the safety applications.,BACKGROUND
35266,Most of these applications require that each vehicle knows precisely its current position in real time.,BACKGROUND
35267,GPS is the most common positioning technique for VANET.,BACKGROUND
35268,"However, it is not accurate.",BACKGROUND
35269,"Moreover, the GPS signals cannot be received in the tunnels, undergrounds, or near tall buildings.",BACKGROUND
35270,"Thus, no positioning service can be obtained in these locations.",BACKGROUND
35271,"Even if the Deferential GPS (DGPS) can provide high accuracy, but still no GPS converge in these locations.",BACKGROUND
35275,"Recent empirical studies show that the performance of GenProg is not satisfactory, particularly for Java.",BACKGROUND
35285,"We explore the use of segments learnt using Byte Pair Encoding (referred to as BPE units) as basic units for statistical machine translation between related languages and compare it with orthographic syllables, which are currently the best performing basic units for this translation task.",BACKGROUND/OBJECTIVES/METHODS
35286,"BPE identifies the most frequent character sequences as basic units, while orthographic syllables are linguistically motivated pseudo-syllables.",BACKGROUND
35288,"While orthographic syllables can be used only for languages whose writing systems use vowel representations, BPE is writing system independent and we show that BPE outperforms other units for non-vowel writing systems too.",BACKGROUND/RESULTS/CONCLUSIONS
35290,"Access control is a crucial part of a system's security, restricting what actions users can perform on resources.",BACKGROUND
35291,"Therefore, access control is a core component when dealing with e-Health data and resources, discriminating which is available for a certain party.",BACKGROUND
35294,Deep networks have recently been shown to be vulnerable to universal perturbations: there exist very small image-agnostic perturbations that cause most natural images to be misclassified by such classifiers.,BACKGROUND
35300,The Rate Control Protocol (RCP) is a congestion control protocol that relies on explicit feedback from routers.,BACKGROUND
35301,RCP estimates the flow rate using two forms of feedback: rate mismatch and queue size.,BACKGROUND
35302,"However, it remains an open design question whether queue size feedback in RCP is useful, given the presence of rate mismatch.",BACKGROUND/OBJECTIVES
35305,"Indexing highly repetitive collections has become a relevant problem with the emergence of large repositories of versioned documents, among other applications.",BACKGROUND
35306,"These collections may reach huge sizes, but are formed mostly of documents that are near-copies of others.",BACKGROUND
35307,Traditional techniques for indexing these collections fail to properly exploit their regularities in order to reduce space.,BACKGROUND
35313,These are designed for general strings (not only natural language texts) and represent the text collection plus the index structure (not an inverted index) in integrated form.,BACKGROUND
35316,Developing an appropriate design process for a conceptual model is a stepping stone toward designing car bodies.,BACKGROUND
35318,The dual phase high strength steel with improved mechanical properties is employed to reduce the weight of the car body.,BACKGROUND
35326,Over the last 25 years four million e-mail addresses have accumulated in the PGP web of trust.,BACKGROUND
35330,"Over the last five years, methods based on Deep Convolutional Neural Networks (DCNNs) have shown impressive performance improvements for object detection and recognition problems.",BACKGROUND
35331,"This has been made possible due to the availability of large annotated datasets, a better understanding of the non-linear mapping between input images and class labels as well as the affordability of GPUs.",BACKGROUND
35337,Two channels are equivalent if their maximum likelihood (ML) decoders coincide for every code.,BACKGROUND
35341,Feature selection has been studied widely in the literature.,BACKGROUND
35342,"However, the efficacy of the selection criteria for low sample size applications is neglected in most cases.",BACKGROUND/OBJECTIVES
35343,Most of the existing feature selection criteria are based on the sample similarity.,BACKGROUND
35344,"However, the distance measures become insignificant for high dimensional low sample size (HDLSS) data.",BACKGROUND
35345,"Moreover, the variance of a feature with a few samples is pointless unless it represents the data distribution efficiently.",BACKGROUND
35349,"Word embedding methods revolve around learning continuous distributed vector representations of words with neural networks, which can capture semantic and/or syntactic cues, and in turn be used to induce similarity measures among words, sentences and documents in context.",BACKGROUND
35350,Celebrated methods can be categorized as prediction-based and count-based methods according to the training objectives and model architectures.,BACKGROUND
35351,"Their pros and cons have been extensively analyzed and evaluated in recent studies, but there is relatively less work continuing the line of research to develop an enhanced learning method that brings together the advantages of the two model families.",BACKGROUND
35352,"In addition, the interpretation of the learned word representations still remains somewhat opaque.",BACKGROUND
35356,It is well known that normality (all factors of given length appear in an infinite sequence with the same frequency) can be described as incompressibility via finite automata.,BACKGROUND
35357,"Still the statement and proof of this result as given by Becher and Heiber in terms of ""lossless finite-state compressors"" do not follow the standard scheme of Kolmogorov complexity definition (the automaton is used for compression, not decompression).",BACKGROUND
35361,Many natural language processing tasks can be modeled into structured prediction and solved as a search problem.,BACKGROUND
35369,The design of flow control systems remains a challenge due to the nonlinear nature of the equations that govern fluid flow.,BACKGROUND
35370,"However, recent advances in computational fluid dynamics (CFD) have enabled the simulation of complex fluid flows with high accuracy, opening the possibility of using learning-based approaches to facilitate controller design.",BACKGROUND
35375,Changeable topology of such mobile ad-hoc networks provokes overhead messages in order to search available routes and maintain found routes.,BACKGROUND
35376,The overhead messages impede data delivery from sources to destination and deteriorate network performance.,BACKGROUND
35382,Image resolvability is the primary concern in imaging.,BACKGROUND
35385,"We explore several oversampling techniques for an imbalanced multi-label classification problem, a setting often encountered when developing models for Computer-Aided Diagnosis (CADx) systems.",BACKGROUND/OBJECTIVES
35386,"While most CADx systems aim to optimize classifiers for overall accuracy without considering the relative distribution of each class, we look into using synthetic sampling to increase per-class performance when predicting the degree of malignancy.",BACKGROUND/OBJECTIVES
35389,Accurate localization of other traffic participants is a vital task in autonomous driving systems.,BACKGROUND
35390,"State-of-the-art systems employ a combination of sensing modalities such as RGB cameras and LiDARs for localizing traffic participants, but most such demonstrations have been confined to plain roads.",BACKGROUND
35395,The Discontinuous Reception (DRX) mechanism is commonly employed in current LTE networks to improve energy efficiency of user equipment (UE).,BACKGROUND
35396,"DRX allows UEs to monitor the physical downlink control channel (PDCCH) discontinuously when there is no downlink traffic for them, thus reducing their energy consumption.",BACKGROUND
35397,"However, DRX power savings are achieved at the expense of some increase in packet delay since downlink traffic transmission must be deferred until the UEs resume listening to the PDCCH.",BACKGROUND
35400,Support Vector Data Description (SVDD) is a popular outlier detection technique which constructs a flexible description of the input data.,BACKGROUND
35401,SVDD computation time is high for large training datasets which limits its use in big-data process-monitoring applications.,BACKGROUND
35414,"Wireless Sensor Network (WSN) consists of large number of low-cost, resource-constrained sensor nodes.",BACKGROUND
35415,"The constraints of the wireless sensor node is their characteristics which include low memory, low computation power, they are deployed in hostile area and left unattended, small range of communication capability and low energy capabilities.",BACKGROUND
35416,"Base on those characteristics makes this network vulnerable to several attacks, such as sinkhole attack.",BACKGROUND
35425,Typical program executions almost always exhibit patterns that lead to significant compression.,BACKGROUND
35428,"Sentence specificity quantifies the level of detail in a sentence, characterizing the organization of information in discourse.",BACKGROUND
